phase,time,index,confidence
P,2022-12-24T00:01:29.760470Z,8976,0.154
P,2022-12-24T00:03:59.410470Z,23941,0.241
P,2022-12-24T00:12:59.970470Z,77997,0.117
P,2022-12-24T00:14:23.820470Z,86382,0.129
P,2022-12-24T00:20:56.890470Z,125689,0.384
P,2022-12-24T00:22:11.970470Z,133197,0.105
P,2022-12-24T00:33:30.380470Z,201038,0.156
P,2022-12-24T00:35:30.420470Z,213042,0.254
P,2022-12-24T00:36:00.450470Z,216045,0.130
P,2022-12-24T00:41:30.580470Z,249058,0.227
P,2022-12-24T00:44:37.780470Z,267778,0.275
P,2022-12-24T00:45:21.220470Z,272122,0.188
P,2022-12-24T00:46:02.140470Z,276214,0.742
P,2022-12-24T00:48:06.500470Z,288650,0.197
P,2022-12-24T00:50:20.830470Z,302083,0.773
P,2022-12-24T00:50:27.640470Z,302764,0.328
P,2022-12-24T00:53:25.560470Z,320556,0.402
P,2022-12-24T00:54:02.630470Z,324263,0.921
P,2022-12-24T00:54:09.520470Z,324952,0.163
P,2022-12-24T00:57:02.520470Z,342252,0.102
P,2022-12-24T00:57:22.170470Z,344217,0.206
P,2022-12-24T00:57:23.730470Z,344373,0.552
P,2022-12-24T01:02:00.980470Z,372098,0.263
P,2022-12-24T01:11:31.180470Z,429118,0.495
P,2022-12-24T01:16:45.150470Z,460515,0.232
P,2022-12-24T01:16:50.590470Z,461059,0.214
P,2022-12-24T01:18:25.680470Z,470568,0.456
P,2022-12-24T01:19:18.620470Z,475862,0.108
P,2022-12-24T01:22:08.210470Z,492821,0.156
P,2022-12-24T01:23:13.880470Z,499388,0.222
P,2022-12-24T01:23:18.300470Z,499830,0.150
P,2022-12-24T01:23:38.070470Z,501807,0.276
P,2022-12-24T01:24:02.700470Z,504270,0.127
P,2022-12-24T01:25:03.210470Z,510321,0.110
P,2022-12-24T01:25:40.080470Z,514008,0.596
P,2022-12-24T01:26:10.120470Z,517012,0.114
P,2022-12-24T01:27:02.540470Z,522254,0.108
P,2022-12-24T01:27:19.500470Z,523950,0.305
P,2022-12-24T01:28:44.480470Z,532448,0.101
P,2022-12-24T01:28:48.970470Z,532897,0.359
P,2022-12-24T01:29:05.460470Z,534546,0.130
P,2022-12-24T01:29:51.890470Z,539189,0.651
P,2022-12-24T01:29:55.790470Z,539579,0.125
P,2022-12-24T01:30:42.380470Z,544238,0.182
P,2022-12-24T01:31:22.860470Z,548286,0.635
P,2022-12-24T01:31:40.000470Z,550000,0.208
P,2022-12-24T01:31:56.640470Z,551664,0.254
P,2022-12-24T01:32:42.810470Z,556281,0.101
P,2022-12-24T01:32:57.310470Z,557731,0.179
P,2022-12-24T01:33:51.880470Z,563188,0.398
P,2022-12-24T01:34:14.830470Z,565483,0.106
P,2022-12-24T01:34:40.050470Z,568005,0.416
P,2022-12-24T01:34:46.480470Z,568648,0.203
P,2022-12-24T01:34:57.120470Z,569712,0.482
P,2022-12-24T01:36:16.430470Z,577643,0.166
P,2022-12-24T01:36:20.120470Z,578012,0.567
P,2022-12-24T01:36:22.080470Z,578208,0.132
P,2022-12-24T01:36:24.640470Z,578464,0.408
P,2022-12-24T01:36:32.490470Z,579249,0.120
P,2022-12-24T01:36:45.850470Z,580585,0.270
P,2022-12-24T01:36:49.800470Z,580980,0.267
P,2022-12-24T01:37:39.620470Z,585962,0.144
P,2022-12-24T01:37:53.560470Z,587356,0.240
P,2022-12-24T01:39:15.100470Z,595510,0.237
P,2022-12-24T01:39:46.570470Z,598657,0.138
P,2022-12-24T01:40:28.000470Z,602800,0.353
P,2022-12-24T01:41:31.900470Z,609190,0.115
P,2022-12-24T01:41:43.990470Z,610399,0.623
P,2022-12-24T01:41:49.790470Z,610979,0.158
P,2022-12-24T01:41:57.460470Z,611746,0.129
P,2022-12-24T01:42:49.170470Z,616917,0.113
P,2022-12-24T01:43:55.530470Z,623553,0.198
P,2022-12-24T01:44:13.930470Z,625393,0.442
P,2022-12-24T01:44:40.890470Z,628089,0.116
P,2022-12-24T01:44:46.010470Z,628601,0.370
P,2022-12-24T01:44:57.150470Z,629715,0.156
P,2022-12-24T01:45:27.150470Z,632715,0.394
P,2022-12-24T01:46:51.970470Z,641197,0.202
P,2022-12-24T01:47:06.080470Z,642608,0.210
